index,metric/task_commoncrawl_val_loss,metric/task_sciq_val_loss,metric/task_piqa_val_loss,metric/task_arc_easy_val_loss,metric/task_arc_challenge_val_loss,metric/task_logiqa_val_loss,metric/task_hellaswag_val_loss,metric/task_gsm8k_val_loss,metric/task_kodcode_val_loss,metric/task_mathqa_val_loss,metric/task_medqa_val_loss
151,5.48098611831665,5.767333984375,6.108965873718262,5.911406517028809,5.820695877075195,5.322376728057861,5.573788166046143,6.13548469543457,3.720736026763916,6.473631381988525,5.585826396942139
152,5.358274936676025,5.595030307769775,5.547702312469482,5.690850734710693,5.600801944732666,5.158137798309326,5.257426738739014,5.875920295715332,3.5151596069335938,6.235951900482178,5.34536075592041
153,5.449409008026123,5.70913028717041,6.0346856117248535,5.800709247589111,5.729806900024414,5.292243003845215,5.530777454376221,6.101149082183838,3.54236388206482,6.357883930206299,5.515511989593506
154,5.2500715255737305,5.486785888671875,5.530196189880371,5.595796585083008,5.498744010925293,5.093811511993408,5.343454360961914,5.893193244934082,4.959381103515625,6.146902561187744,5.211009502410889
155,5.295224666595459,5.532478332519531,5.494450092315674,5.61986780166626,5.528252601623535,5.096268653869629,5.211970329284668,5.8368821144104,3.822715997695923,6.122079849243164,5.264294147491455
156,5.255122661590576,5.549221038818359,6.014095306396484,5.76990270614624,5.661312103271484,5.156054496765137,5.486056804656982,5.938867568969727,4.974647998809815,6.280622959136963,5.244268894195557
157,5.478736877441406,5.764828205108643,6.177505970001221,5.862565994262695,5.789234638214111,5.327240467071533,5.660544395446777,6.187114715576172,3.486578941345215,6.347563743591309,5.552123069763184
158,5.249871730804443,5.528796195983887,5.8819451332092285,5.716573238372803,5.610859394073486,5.1350932121276855,5.482962608337402,5.973592281341553,4.90623140335083,6.240754127502441,5.24327564239502
159,5.396840572357178,5.599470138549805,5.519418716430664,5.716684341430664,5.629424095153809,5.156691551208496,5.331840515136719,5.961334228515625,4.665002822875977,6.337890625,5.383049011230469
160,5.509816646575928,5.69841194152832,5.574570655822754,5.831647396087647,5.720102310180664,5.232594966888428,5.32978630065918,5.955423831939697,3.5731029510498047,6.267514705657959,5.526052951812744
161,5.482064247131348,5.688077926635742,5.587612152099609,5.79188346862793,5.687509059906006,5.211362361907959,5.328258037567139,6.001608848571777,3.656726837158203,6.31861686706543,5.476705074310303
162,5.25480842590332,5.543521404266357,6.010102272033691,5.730891704559326,5.630374431610107,5.1500115394592285,5.568165302276611,5.944695472717285,4.528401374816895,6.304427146911621,5.259818077087402
163,5.490426540374756,5.700979709625244,5.593144416809082,5.814612865447998,5.710894584655762,5.234253883361816,5.342634677886963,5.92271614074707,3.699891805648804,6.333969593048096,5.534109592437744
164,5.42645263671875,5.521482467651367,5.25903844833374,5.715095043182373,5.582290649414063,5.045944690704346,5.164319515228272,5.841197967529297,4.101387977600098,6.10305643081665,5.262479305267334
165,5.557072162628174,5.869194030761719,6.243322849273682,5.988187313079834,5.890051364898682,5.380990505218506,5.653737545013428,6.315425872802734,4.03464937210083,6.502508163452148,5.622839450836182
166,5.251616477966309,5.540176868438721,6.018758296966553,5.73476505279541,5.633100509643555,5.144010543823242,5.566837787628174,5.947614192962647,4.980391025543213,6.288217067718506,5.2535319328308105
167,5.4486494064331055,5.702885627746582,5.77628755569458,5.777270793914795,5.701183795928955,5.252494812011719,5.434192180633545,6.116217613220215,3.578084945678711,6.318830490112305,5.523284912109375
168,5.3915696144104,5.4981689453125,5.260356426239014,5.702002048492432,5.59014368057251,5.045444488525391,5.195447444915772,5.860593318939209,4.653072834014893,6.160682201385498,5.233217716217041
169,5.291445255279541,5.510034561157227,5.467482566833496,5.632571697235107,5.534799098968506,5.094542980194092,5.261523246765137,5.836530685424805,3.804582357406616,6.210953712463379,5.262859344482422
170,5.259003162384033,5.487709999084473,5.4764838218688965,5.619146823883057,5.518688201904297,5.071713924407959,5.292770385742188,5.853748798370361,5.55638599395752,6.175887107849121,5.207911968231201
171,5.2859601974487305,5.51167106628418,5.397895336151123,5.622089862823486,5.514152526855469,5.061326026916504,5.225000381469727,5.832557678222656,3.946958303451538,6.12281608581543,5.21821928024292
172,5.26170825958252,5.549351692199707,5.965053558349609,5.7301788330078125,5.629853248596191,5.148478984832764,5.459057331085205,5.893426418304443,4.015240669250488,6.263997554779053,5.254214763641357
173,5.554997444152832,5.8627800941467285,6.225881099700928,5.973598957061768,5.882377624511719,5.383172988891602,5.661292552947998,6.205214500427246,3.4512417316436768,6.428092956542969,5.643575191497803
174,5.966028213500977,6.171060562133789,6.215282917022705,6.2896409034729,6.154519081115723,5.6419196128845215,5.788275241851807,6.379602909088135,3.354831457138061,6.649077415466309,6.222972393035889
175,5.340443134307861,5.563551902770996,5.572506427764893,5.657582759857178,5.573892593383789,5.134814262390137,5.330420970916748,5.867410659790039,4.7943525314331055,6.20945930480957,5.336803913116455
176,5.260530471801758,5.555644512176514,6.032946586608887,5.754446983337402,5.657866477966309,5.162781238555908,5.56359338760376,5.998936653137207,5.430631637573242,6.352389335632324,5.272284030914307
177,5.4379472732543945,5.555768966674805,5.373839378356934,5.741128921508789,5.619653224945068,5.102375984191895,5.226044654846191,5.868053436279297,4.069512367248535,6.118431091308594,5.325448036193848
178,5.636789321899414,5.865732192993164,5.624778747558594,5.941742897033691,5.823171138763428,5.324550628662109,5.443698406219482,6.066821098327637,3.303173780441284,6.402114868164063,5.664392471313477
179,5.758415222167969,6.060122013092041,6.466305255889893,6.208500862121582,6.09760856628418,5.542114734649658,5.748974323272705,6.384706974029541,3.4020957946777344,6.659882545471191,5.966869354248047
180,5.482570171356201,5.546631336212158,5.292864799499512,5.75569486618042,5.624422073364258,5.065925121307373,5.181634426116943,5.927091598510742,3.7973344326019287,6.269501209259033,5.311934471130371
181,5.344526290893555,5.619424819946289,6.086458206176758,5.788033485412598,5.703557014465332,5.2199578285217285,5.524737358093262,5.954737186431885,3.7629666328430176,6.297145843505859,5.339413166046143
182,5.26118803024292,5.5321455001831055,5.918789386749268,5.70464563369751,5.605139255523682,5.146175384521484,5.49611759185791,5.906653881072998,4.269775867462158,6.190874576568604,5.271672248840332
183,5.577704906463623,5.841394901275635,5.699207782745361,5.920444011688232,5.817197322845459,5.322371482849121,5.433607578277588,6.22381067276001,3.4535648822784424,6.420423030853272,5.634203433990479
184,5.983211517333984,6.057517051696777,6.03181266784668,6.182390213012695,6.042057514190674,5.54261589050293,5.770378112792969,6.282351970672607,3.757673501968384,6.522941112518311,6.139731407165527
185,5.4697089195251465,5.641551494598389,5.385916233062744,5.779608249664307,5.671897888183594,5.159282207489014,5.243261814117432,6.005380630493164,3.56430983543396,6.283063411712647,5.385285377502441
186,6.181182861328125,6.507547378540039,6.827553749084473,6.555224418640137,6.435774326324463,5.874705791473389,6.068397045135498,6.611795425415039,3.2671289443969727,6.781484127044678,6.394710540771484
187,5.358638763427734,5.557932376861572,5.435075759887695,5.730192184448242,5.625200748443604,5.110098361968994,5.24793815612793,5.833156108856201,4.4994988441467285,6.184830188751221,5.342074871063232
188,5.264693260192871,5.558152198791504,5.958714485168457,5.763175487518311,5.665740966796875,5.16361665725708,5.45463228225708,5.8976874351501465,3.895817518234253,6.255303859710693,5.268707275390625
189,5.2633585929870605,5.51729679107666,5.646286487579346,5.621606349945068,5.531222820281982,5.113369464874268,5.369785785675049,5.886653900146484,4.081661224365234,6.103254318237305,5.252802848815918
190,5.379947185516357,5.4888787269592285,5.266357421875,5.6693854331970215,5.563564300537109,5.034164905548096,5.172666072845459,5.857367992401123,5.181882381439209,6.169985294342041,5.206074237823486
191,5.380205154418945,5.633642673492432,6.02150821685791,5.745555877685547,5.662439823150635,5.236556053161621,5.507267951965332,5.965507507324219,3.703044414520264,6.269785404205322,5.41025972366333
192,5.260762691497803,5.5509033203125,6.028750896453857,5.749154090881348,5.651044845581055,5.16207218170166,5.557199954986572,5.982902526855469,5.42572021484375,6.337770938873291,5.264415264129639
193,5.3965277671813965,5.624856948852539,5.545685291290283,5.728665828704834,5.64748477935791,5.169386386871338,5.301636695861816,6.01531457901001,3.5706281661987305,6.280394077301025,5.385847091674805
194,5.249269485473633,5.536580562591553,6.00127649307251,5.735611438751221,5.630316734313965,5.140928745269775,5.557528495788574,5.961447715759277,5.298233985900879,6.300487518310547,5.232956409454346
195,5.438760757446289,5.6645708084106445,5.591532230377197,5.7061767578125,5.637706756591797,5.223060131072998,5.382469177246094,6.083371639251709,3.5643420219421387,6.325483798980713,5.44556999206543
196,5.475325107574463,5.757667064666748,5.907476902008057,5.862730026245117,5.762969017028809,5.293400764465332,5.468392848968506,6.084815502166748,3.3901610374450684,6.325470447540283,5.506697654724121
197,5.444929122924805,5.663337230682373,5.501964092254639,5.739406585693359,5.648516654968262,5.192548751831055,5.297036170959473,6.086661815643311,3.503080129623413,6.2181010246276855,5.427638053894043
198,5.460855484008789,5.541672706604004,5.292539119720459,5.756105899810791,5.626569747924805,5.056706428527832,5.187480449676514,5.903688430786133,4.05988359451294,6.197076320648193,5.282446384429932
199,5.323736667633057,5.513089656829834,5.341359615325928,5.659797191619873,5.548982620239258,5.056838035583496,5.20294189453125,5.843563079833984,3.8790652751922607,6.17315673828125,5.23718786239624
200,5.356955528259277,5.615806579589844,5.690148830413818,5.708171367645264,5.620328903198242,5.178621768951416,5.411283016204834,5.883804798126221,4.107669353485107,6.294299125671387,5.376979827880859
201,6.169029235839844,6.368624210357666,6.038361549377441,6.385008335113525,6.245688438415527,5.722628116607666,5.78290319442749,6.337360858917236,3.33629846572876,6.655640602111816,6.29702615737915
202,5.2734808921813965,5.528506278991699,5.45657205581665,5.650314331054688,5.5570878982543945,5.100761413574219,5.300036430358887,5.866394996643066,4.138839721679688,6.165770053863525,5.237451076507568
203,5.430963039398193,5.547338008880615,5.348851203918457,5.725793361663818,5.603066444396973,5.088335514068604,5.206143856048584,5.850836277008057,4.320099830627441,6.157272815704346,5.32288932800293
204,5.259349346160889,5.555822849273682,6.029140472412109,5.751469612121582,5.651073932647705,5.157626628875732,5.555179119110107,6.00219202041626,5.4357428550720215,6.345346450805664,5.267961502075195
205,5.369560241699219,5.527615070343018,5.369508743286133,5.696859836578369,5.58876895904541,5.098136425018311,5.192990779876709,5.8603363037109375,4.736710071563721,6.176762580871582,5.2922539710998535
206,5.302555561065674,5.570138931274414,6.032801151275635,5.768895626068115,5.683879852294922,5.19062614440918,5.458343505859375,5.934595108032227,3.951976776123047,6.251236915588379,5.320062160491943
207,5.252502918243408,5.505228996276856,5.634210586547852,5.615675926208496,5.52431583404541,5.110989570617676,5.378902435302734,5.957467079162598,5.039786815643311,6.240423679351807,5.215551853179932
208,5.394071102142334,5.650247573852539,5.664024353027344,5.766429424285889,5.671133995056152,5.196226596832275,5.322267532348633,5.99430513381958,3.602379083633423,6.227508544921875,5.394485950469971
209,5.254587173461914,5.543827533721924,6.019311428070068,5.741655349731445,5.635882377624512,5.15265417098999,5.5656046867370605,5.949880123138428,4.64777946472168,6.308426380157471,5.257318019866943
210,5.445870399475098,5.526156902313232,5.247941017150879,5.720399856567383,5.58400297164917,5.046243667602539,5.143730163574219,5.828685283660889,4.068595409393311,6.076178073883057,5.260265350341797
211,5.248316764831543,5.518496990203857,5.781527996063232,5.66369104385376,5.563813209533691,5.125075340270996,5.469603538513184,5.906826496124268,5.357510089874268,6.264986515045166,5.232805252075195
212,5.279416561126709,5.572018146514893,6.003918170928955,5.723308086395264,5.631526947021484,5.17552661895752,5.478259086608887,5.92043924331665,3.86295223236084,6.295021057128906,5.286863327026367
213,5.246630668640137,5.502260684967041,5.75244665145874,5.651445388793945,5.545832633972168,5.12310791015625,5.412005424499512,5.865775108337402,4.402059078216553,6.22158145904541,5.205278873443604
214,5.264656066894531,5.542268753051758,6.013432502746582,5.726945877075195,5.62675142288208,5.159674167633057,5.490182399749756,5.918723106384277,4.242990493774414,6.315174579620361,5.265305519104004
215,5.560812950134277,5.600527286529541,5.438299655914307,5.816110134124756,5.689314842224121,5.142059326171875,5.261366844177246,5.9434990882873535,4.71827507019043,6.2174248695373535,5.427792072296143
216,5.344459056854248,5.572358131408691,5.513495922088623,5.645946025848389,5.5586700439453125,5.128246784210205,5.256259441375732,5.857093811035156,3.5709924697875977,6.167942523956299,5.28989839553833
217,5.404887676239014,5.560031414031982,5.311929702758789,5.725231647491455,5.602334976196289,5.076732635498047,5.195709705352783,5.870999813079834,3.792586088180542,6.251288890838623,5.28348970413208
218,5.340220928192139,5.515172004699707,5.301828384399414,5.656939506530762,5.550352573394775,5.066676616668701,5.191298484802246,5.8034844398498535,3.818793296813965,6.220863342285156,5.244643211364746
219,5.257954120635986,5.496745586395264,5.551950454711914,5.618077278137207,5.520218372344971,5.092371940612793,5.356437683105469,5.933027744293213,5.391541481018066,6.200875759124756,5.215170383453369
220,5.394739151000977,5.688603401184082,6.185139179229736,5.82448148727417,5.754799842834473,5.266171932220459,5.61799955368042,6.05401611328125,5.154067993164063,6.549484729766846,5.466554641723633
221,5.247541427612305,5.499499320983887,5.659689426422119,5.626961708068848,5.530389308929443,5.108615398406982,5.412472248077393,5.943006038665772,4.951782703399658,6.239180088043213,5.214735984802246
222,5.252824783325195,5.4891462326049805,5.568853855133057,5.61944580078125,5.521068096160889,5.10044527053833,5.347582340240479,5.929549217224121,5.406552791595459,6.20818567276001,5.203530311584473
223,5.56186580657959,5.820555686950684,6.231683254241943,5.975048542022705,5.875078201293945,5.371341228485107,5.621747970581055,6.180643081665039,3.76167631149292,6.412299633026123,5.694140911102295
224,5.43733024597168,5.505167007446289,5.2369303703308105,5.719564914703369,5.607626914978027,5.036529541015625,5.179183006286621,5.871521472930908,5.078014850616455,6.166318416595459,5.246312141418457
225,5.245980739593506,5.518956184387207,5.815371036529541,5.682811737060547,5.582352161407471,5.126181125640869,5.470814228057861,5.926165580749512,5.384008884429932,6.294871807098389,5.230170726776123
226,5.514044284820557,5.641798496246338,5.4366888999938965,5.780894756317139,5.671840667724609,5.177330017089844,5.281775951385498,6.042291164398193,3.626851081848145,6.186865329742432,5.433296203613281
227,5.523280143737793,5.660388469696045,5.493443489074707,5.806890964508057,5.700926780700684,5.1856303215026855,5.3452653884887695,5.98302173614502,4.005276203155518,6.288322448730469,5.477573871612549
228,5.252874851226807,5.526650428771973,6.012228965759277,5.726114749908447,5.61978006362915,5.152548789978027,5.5320892333984375,5.955313205718994,4.541450023651123,6.380794525146484,5.233505725860596
229,5.653431415557861,5.920233249664307,5.804217338562012,5.999426364898682,5.89273738861084,5.402155876159668,5.519431114196777,6.241466522216797,3.4490578174591064,6.475952625274658,5.749279499053955
230,5.440755367279053,5.646565914154053,5.4754180908203125,5.797203063964844,5.691022872924805,5.183914661407471,5.293586254119873,6.019255638122559,3.4523658752441406,6.223988056182861,5.423064231872559
231,5.249283313751221,5.507743835449219,5.669134616851807,5.621275901794434,5.524379253387451,5.113299369812012,5.401830196380615,5.956356048583984,5.157453536987305,6.19297981262207,5.23199462890625
232,5.814441204071045,5.955906867980957,5.800407409667969,6.110131740570068,5.979715824127197,5.444779396057129,5.533900260925293,6.273311138153076,3.69810962677002,6.546177864074707,5.92078971862793
233,5.25645923614502,5.548653602600098,6.004072189331055,5.744042873382568,5.64262580871582,5.148252010345459,5.547905921936035,5.953284740447998,5.410124778747559,6.309383869171143,5.25647497177124
234,5.682511329650879,5.90489387512207,6.196609973907471,6.061655521392822,5.960494041442871,5.432924747467041,5.689222812652588,6.116364479064941,4.487862586975098,6.554034233093262,5.891165256500244
235,5.40651798248291,5.572508335113525,5.401998043060303,5.735391616821289,5.62141752243042,5.113770484924316,5.234688758850098,5.857367515563965,4.84648323059082,6.243236541748047,5.33744478225708
236,5.866879940032959,6.0587992668151855,6.218560695648193,6.165995121002197,6.065656661987305,5.585405349731445,5.771555423736572,6.386402606964111,3.6803863048553462,6.658701419830322,6.096804141998291
237,5.579135417938232,5.893126010894775,6.272817134857178,6.029706954956055,5.941205978393555,5.42108154296875,5.661793231964111,6.257238864898682,3.4555349349975586,6.536686897277832,5.728618144989014
238,5.443312644958496,5.523204803466797,5.278780460357666,5.750151634216309,5.643125057220459,5.061175346374512,5.195523738861084,5.887460708618164,5.086589813232422,6.192465305328369,5.294015884399414
239,5.5110063552856445,5.739742279052734,5.597879409790039,5.810279846191406,5.710793495178223,5.259603023529053,5.371733665466309,6.02564811706543,3.387498617172241,6.318138122558594,5.500107288360596
240,5.782562732696533,5.978970050811768,6.470283031463623,6.1553239822387695,6.045840740203857,5.526093482971191,5.795265197753906,6.231819152832031,3.589963912963867,6.528448104858398,5.978134632110596
241,5.541175365447998,5.80764102935791,6.028016090393066,5.925583362579346,5.819886207580566,5.329684734344482,5.530657768249512,6.250277042388916,3.876324653625488,6.505192756652832,5.570493698120117
242,5.275733470916748,5.536120891571045,5.654452800750732,5.624383449554443,5.535628318786621,5.12391996383667,5.3981614112854,5.832718372344971,4.287772178649902,6.181015491485596,5.268725872039795
243,5.252877235412598,5.537602424621582,5.979350566864014,5.729255199432373,5.629892349243164,5.151280879974365,5.551177978515625,5.94675874710083,5.254453182220459,6.278902530670166,5.240692138671875
244,5.46193265914917,5.528783321380615,5.2688188552856445,5.738487243652344,5.602429866790772,5.062159538269043,5.145480632781982,5.843710899353027,3.942456007003784,6.151551246643066,5.275379657745361
245,5.62560510635376,5.89484977722168,5.989034175872803,5.98460054397583,5.88213586807251,5.386923789978027,5.529770851135254,6.21567964553833,3.444841146469116,6.471373081207275,5.760451316833496
246,5.481866836547852,5.731205940246582,5.945686340332031,5.877542495727539,5.779727458953857,5.281990051269531,5.511223793029785,6.025167942047119,4.450908184051514,6.3485636711120605,5.5985636711120605
247,5.420826435089111,5.641753196716309,5.604211330413818,5.763229370117188,5.662318706512451,5.200438022613525,5.339225769042969,5.988151550292969,3.953575849533081,6.199844837188721,5.467171669006348
248,5.314608573913574,5.488999366760254,5.287596225738525,5.641030311584473,5.540955543518066,5.041565895080566,5.19434928894043,5.828833103179932,5.11301851272583,6.157520771026611,5.205468654632568
249,5.247837543487549,5.530653953552246,5.982383728027344,5.720570087432861,5.619943618774414,5.148552894592285,5.550447940826416,5.966069221496582,5.225078582763672,6.307877063751221,5.23941707611084
250,5.443840026855469,5.515575885772705,5.24528169631958,5.741789817810059,5.624346733093262,5.044937610626221,5.172968864440918,5.863916397094727,5.080190181732178,6.166412353515625,5.260698795318604
251,5.803395748138428,6.096132278442383,6.41597843170166,6.217984676361084,6.097859859466553,5.570351600646973,5.776195526123047,6.548072338104248,4.069850921630859,6.686314582824707,5.974768161773682
252,5.379976749420166,5.613292694091797,5.625243186950684,5.689987182617188,5.603775024414063,5.184947490692139,5.310680866241455,6.024551868438721,3.5499608516693115,6.243447780609131,5.37005615234375
253,5.334437370300293,5.589323043823242,5.888101100921631,5.7151780128479,5.626882076263428,5.19544792175293,5.426243782043457,5.949629783630371,3.7798681259155273,6.276219844818115,5.317509651184082
254,5.261232852935791,5.544250965118408,6.034291744232178,5.77009391784668,5.660032272338867,5.16729736328125,5.516777992248535,5.9278998374938965,4.308078289031982,6.277064800262451,5.282382488250732
255,5.450903415679932,5.656825542449951,5.596240043640137,5.787822246551514,5.689188480377197,5.209325313568115,5.287979602813721,6.045590877532959,3.624231815338135,6.2640581130981445,5.457999229431152
256,5.517818450927734,5.749067306518555,6.260637283325195,5.966397762298584,5.869772434234619,5.325200080871582,5.644693374633789,6.161165714263916,4.741785049438477,6.411581993103027,5.61884069442749
257,5.340487480163574,5.607582092285156,5.816797733306885,5.712173938751221,5.623629093170166,5.174517631530762,5.395021915435791,5.9834489822387695,3.778220415115357,6.239555358886719,5.372469425201416
258,5.903750896453857,6.052211761474609,5.7091803550720215,6.143476486206055,6.005629539489746,5.476876258850098,5.544459342956543,6.146061897277832,3.3494985103607178,6.443039417266846,5.910915374755859
259,5.429682731628418,5.700778007507324,5.734340667724609,5.794235706329346,5.692045211791992,5.222103118896484,5.358038902282715,6.097780704498291,3.696668863296509,6.261078834533691,5.442350387573242
260,5.386254787445068,5.597338199615479,5.481622219085693,5.724740028381348,5.640947341918945,5.149998664855957,5.256738185882568,5.902158260345459,3.530712127685547,6.181982517242432,5.394232273101807
261,5.437856197357178,5.499788284301758,5.255432605743408,5.687582492828369,5.566047191619873,5.034905433654785,5.166770935058594,5.897315979003906,5.118922710418701,6.217381000518799,5.254935264587402
262,5.29472017288208,5.504317283630371,5.399397850036621,5.6568474769592285,5.549271106719971,5.074654579162598,5.227770805358887,5.84052848815918,3.961686849594116,6.162206172943115,5.222929000854492
263,5.469305515289307,5.509285926818848,5.267372131347656,5.721390247344971,5.60589075088501,5.031674861907959,5.152062892913818,5.949589252471924,5.405862808227539,6.20779275894165,5.271119117736816
264,5.275233745574951,5.530579566955566,5.727965354919434,5.645551681518555,5.559627532958984,5.134158134460449,5.405003547668457,5.858107566833496,4.081803321838379,6.160499095916748,5.282203197479248
265,5.397507190704346,5.67066764831543,6.093984127044678,5.797875881195068,5.73042106628418,5.258577823638916,5.577189922332764,6.106733798980713,3.534792900085449,6.408725261688232,5.441238880157471
266,5.605538368225098,5.780677318572998,5.658657550811768,5.917174339294434,5.79991340637207,5.306227684020996,5.471282005310059,6.042352199554443,4.450655937194824,6.338893890380859,5.6851959228515625
267,6.114151954650879,6.1889848709106445,6.245196342468262,6.282875061035156,6.1444244384765625,5.679716110229492,5.864643573760986,6.3508148193359375,3.4749388694763184,6.489689826965332,6.296675205230713
268,5.713741302490234,5.906904220581055,5.902308940887451,6.048373699188232,5.927060604095459,5.42301607131958,5.569977283477783,6.209069728851318,3.553511381149292,6.513016700744629,5.870034694671631
269,5.418453693389893,5.498513698577881,5.250926494598389,5.686996936798096,5.577380180358887,5.032284736633301,5.153054237365723,5.885193347930908,5.180234909057617,6.201157569885254,5.238636493682861
270,5.478755950927734,5.778407573699951,6.1470947265625,5.917496681213379,5.829949378967285,5.322737693786621,5.635123252868652,6.11381196975708,3.92583680152893,6.541558742523193,5.596705913543701
271,5.3721923828125,5.624518871307373,5.724501132965088,5.718345642089844,5.625262260437012,5.190825462341309,5.322750091552734,6.017876625061035,3.752526044845581,6.277079105377197,5.388430118560791
272,5.633481979370117,5.821463584899902,5.575963020324707,5.913882255554199,5.806066989898682,5.321774959564209,5.411798000335693,6.016647815704346,3.368351459503174,6.275166034698486,5.655075073242188
273,5.313332557678223,5.545399188995361,5.543953895568848,5.621993064880371,5.536749362945557,5.125051021575928,5.27595329284668,5.887741088867188,3.903212547302246,6.096213340759277,5.30607795715332
274,5.26347017288208,5.4907732009887695,5.489770412445068,5.612843036651611,5.521050453186035,5.092211246490479,5.331672191619873,5.887598514556885,5.323009967803955,6.198237895965576,5.241006374359131
275,5.458629131317139,5.528665542602539,5.259791374206543,5.734537601470947,5.607148170471191,5.04688024520874,5.165109634399414,5.883028507232666,3.998965978622437,6.196680545806885,5.265727519989014
276,5.31009578704834,5.516966342926025,5.583409309387207,5.65733003616333,5.561618328094482,5.118324279785156,5.335667133331299,5.891088962554932,5.006810188293457,6.239316463470459,5.316820621490479
277,5.261791229248047,5.553373336791992,6.024703025817871,5.746826171875,5.646666526794434,5.162137985229492,5.562487602233887,5.996019840240479,5.430104732513428,6.333155155181885,5.266362190246582
278,5.459237575531006,5.522570610046387,5.252919673919678,5.749507904052734,5.628891468048096,5.038734436035156,5.139556884765625,5.904559135437012,5.19760799407959,6.236945629119873,5.268111228942871
279,5.262834548950195,5.49657154083252,5.45845890045166,5.602217197418213,5.502729415893555,5.086999893188477,5.323159217834473,5.848733901977539,4.629975318908691,6.136066913604736,5.219430923461914
280,5.2640228271484375,5.509785175323486,5.541596412658691,5.668035984039307,5.552728176116943,5.088594436645508,5.330255031585693,5.892992973327637,4.235348224639893,6.125120639801025,5.222080707550049
281,5.255486965179443,5.536684036254883,6.02023983001709,5.735684871673584,5.633481502532959,5.154717922210693,5.56495475769043,5.954089641571045,5.029798030853272,6.331954956054688,5.260936260223389
282,5.395327568054199,5.485783576965332,5.25908088684082,5.683912754058838,5.567128658294678,5.027782917022705,5.137939453125,5.855635643005371,4.49781608581543,6.150276184082031,5.230782508850098
283,5.270298957824707,5.491002082824707,5.402217864990234,5.654960632324219,5.557168960571289,5.075236797332764,5.2498650550842285,5.885336399078369,5.218940258026123,6.185932636260986,5.205612659454346
284,5.4244561195373535,5.606541633605957,5.422350883483887,5.731450080871582,5.630359172821045,5.150787353515625,5.244482517242432,6.062289714813232,3.540461301803589,6.192424297332764,5.380366325378418
285,5.33482551574707,5.506771087646484,5.305675029754639,5.676226615905762,5.572342395782471,5.071945190429688,5.228696346282959,5.816280364990234,5.056345939636231,6.144978046417236,5.241860389709473
286,5.250430583953857,5.539250373840332,6.029054641723633,5.741296768188477,5.63917875289917,5.1556010246276855,5.53853702545166,5.992204666137695,5.214411735534668,6.366187572479248,5.242574214935303
287,5.394440650939941,5.552985668182373,5.354839324951172,5.68720006942749,5.576591491699219,5.098071098327637,5.167221546173096,5.854335308074951,3.654898405075073,6.169051170349121,5.308233737945557
288,5.582553386688232,5.709017276763916,5.522533893585205,5.866581439971924,5.7632341384887695,5.214815139770508,5.389149188995361,5.98135232925415,4.989323139190674,6.460475921630859,5.52565860748291
289,5.340081691741943,5.483795166015625,5.252367973327637,5.639654636383057,5.538870811462402,5.046044826507568,5.164122104644775,5.849061012268066,5.258890151977539,6.160441875457764,5.201189041137695
290,5.853585243225098,6.049851417541504,5.727317810058594,6.14061164855957,6.00718879699707,5.464523315429688,5.538013935089111,6.331013202667236,3.3354504108428955,6.52448034286499,5.905340671539307
291,5.79535436630249,6.000523090362549,6.171999454498291,6.089525699615479,5.984857082366943,5.502181053161621,5.667007446289063,6.230212211608887,3.48159122467041,6.466508865356445,5.983065128326416
292,5.394200325012207,5.635207176208496,5.601783275604248,5.726661205291748,5.635394096374512,5.1890411376953125,5.31183385848999,6.0203375816345215,3.515540361404419,6.235241413116455,5.38454008102417
293,5.853441715240479,6.005021095275879,6.055203914642334,6.112127780914307,6.000412464141846,5.507957458496094,5.752854347229004,6.212594985961914,4.277979373931885,6.544444561004639,6.054360389709473
294,5.288957595825195,5.533010959625244,5.620500564575195,5.643890380859375,5.546541690826416,5.128562450408936,5.337073802947998,5.82869291305542,3.88161826133728,6.202574253082275,5.283305168151856
295,5.289548873901367,5.493963718414307,5.351978778839111,5.628907203674316,5.528919696807861,5.061226844787598,5.216856479644775,5.836068153381348,5.297706127166748,6.170188426971436,5.20937967300415
296,5.48942232131958,5.627014636993408,5.4375,5.788161277770996,5.674314975738525,5.180069446563721,5.246996402740479,5.918756008148193,4.168642997741699,6.2236857414245605,5.442010879516602
297,5.6387786865234375,5.842198371887207,5.778310298919678,5.939237594604492,5.837272644042969,5.366229057312012,5.459506511688232,6.143843173980713,3.4072494506835938,6.322747707366943,5.751821041107178
298,5.257208347320557,5.527745246887207,5.9616875648498535,5.69931697845459,5.589968204498291,5.14417028427124,5.498199462890625,5.907423496246338,4.273890495300293,6.241632461547852,5.256519794464111
299,6.282190799713135,6.281786918640137,7.321080207824707,6.529783248901367,6.440866947174072,5.85005521774292,6.4910407066345215,6.670644760131836,4.545463562011719,7.033310890197754,6.43526554107666
300,5.372953414916992,5.612030982971191,5.579679012298584,5.7086920738220215,5.612124919891357,5.1776299476623535,5.305840969085693,5.906962871551514,3.544203519821167,6.183028221130371,5.36126708984375
301,5.30238151550293,5.483727931976318,5.308598518371582,5.6133880615234375,5.517321586608887,5.048550128936768,5.1961350440979,5.827212810516357,5.268625259399414,6.13153076171875,5.201608657836914
302,5.357571125030518,5.578232288360596,5.438731670379639,5.709112644195557,5.606563568115234,5.121697425842285,5.293637752532959,5.935091495513916,4.16485595703125,6.256766319274902,5.345963478088379
